,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Ges_Type
0,601.9209594726562,196.35874938964844,601.8427734375,227.85873413085938,572.5859375,233.66421508789062,568.6360473632812,274.7057800292969,570.538818359375,313.9666442871094,623.484619140625,225.86265563964844,658.7503051757812,237.58102416992188,694.008056640625,241.46157836914062,603.9969482421875,312.021484375,588.2824096679688,313.9853210449219,586.3177490234375,376.63916015625,584.266845703125,431.5527038574219,619.6942138671875,310.07501220703125,619.6240234375,372.76251220703125,619.5211181640625,429.57293701171875,594.1080932617188,194.35177612304688,603.9247436523438,192.51165771484375,586.2216186523438,196.45713806152344,611.7654418945312,196.4099578857422,619.6607666015625,445.1783752441406,631.3211059570312,443.2451171875,617.5300903320312,433.46234130859375,586.317138671875,447.1546325683594,574.53955078125,445.30908203125,586.1826171875,437.3648986816406,right
1,592.135498046875,194.4622344970703,590.19580078125,227.7040252685547,568.6098022460938,229.74053955078125,558.8312377929688,272.8932189941406,558.9257202148438,313.9883728027344,617.5930786132812,225.71969604492188,650.8486328125,233.63755798339844,682.385009765625,241.3682403564453,600.028564453125,308.15240478515625,584.2865600585938,310.0732727050781,578.45849609375,376.615966796875,572.5953369140625,431.5459289550781,617.5177612304688,308.1213684082031,617.5032958984375,370.81304931640625,609.81201171875,429.598388671875,586.363525390625,192.4192657470703,598.0667114257812,190.52093505859375,574.5905151367188,196.3330078125,602.0420532226562,194.47447204589844,615.6585083007812,445.12005615234375,619.6715087890625,441.3114013671875,603.9348754882812,433.5038146972656,580.4100341796875,445.2983703613281,570.60791015625,445.24835205078125,574.5113525390625,437.3799743652344,right
2,556.8232421875,182.7007293701172,554.81689453125,219.9258270263672,525.5402221679688,225.7781982421875,521.6314086914062,270.8915710449219,523.6031494140625,311.9678039550781,576.4906005859375,212.1497039794922,611.7578125,225.79702758789062,648.9578857421875,227.74713134765625,558.9181518554688,306.1227722167969,543.1555786132812,306.20294189453125,541.1481323242188,374.7281188964844,539.205810546875,433.50042724609375,576.4984741210938,306.08428955078125,574.5648193359375,370.8435363769531,572.658447265625,431.4263916015625,550.9907836914062,180.64617919921875,558.8240966796875,178.8372344970703,539.15185546875,184.68959045410156,568.5800170898438,182.69937133789062,580.3764038085938,445.28411865234375,588.163330078125,445.1553955078125,570.6190795898438,435.40997314453125,543.1659545898438,449.212646484375,533.3958129882812,449.1571044921875,539.281494140625,441.3163757324219,right
3,554.8264770507812,165.10498046875,545.1676025390625,202.30215454101562,521.5890502929688,210.140380859375,517.7140502929688,257.13360595703125,521.6542358398438,302.1594543457031,572.6104736328125,196.3722686767578,607.8280639648438,210.0398406982422,646.9521484375,210.1056671142578,557.005859375,294.4137268066406,541.238525390625,298.2900390625,539.34375,366.7997741699219,535.3759155273438,429.5978698730469,574.5653076171875,292.455810546875,574.5648803710938,366.75384521484375,572.6096801757812,427.5212097167969,541.3231811523438,163.1008758544922,554.9559326171875,161.18406677246094,527.5335083007812,167.05731201171875,0.0,0.0,574.5917358398438,443.2158508300781,586.3038940429688,437.3931884765625,570.55224609375,431.4925231933594,541.16943359375,447.09649658203125,527.5200805664062,445.2502136230469,537.2682495117188,433.520263671875,right
4,478.4646911621094,176.75881958007812,476.4825744628906,212.14810180664062,445.2579345703125,223.76751708984375,445.1451110839844,270.8568115234375,447.2342529296875,317.89971923828125,502.0626220703125,208.17823791503906,539.2603759765625,214.0150146484375,574.6036376953125,216.00624084472656,492.1674499511719,313.9221496582031,472.63653564453125,317.833251953125,472.6261291503906,386.4954833984375,470.6778259277344,455.04791259765625,508.00341796875,308.12054443359375,509.9450988769531,384.45648193359375,509.9832458496094,447.2146911621094,470.6871032714844,167.08883666992188,480.4609375,165.17892456054688,455.0516662597656,178.71450805664062,0.0,0.0,517.6792602539062,462.96441650390625,525.529296875,462.7716369628906,507.9322204589844,455.0205383300781,476.5628356933594,474.56854248046875,462.9124450683594,472.6124267578125,472.6631774902344,460.902099609375,right
5,462.8731384277344,184.65672302246094,458.966064453125,227.72865295410156,429.5122375488281,235.61181640625,423.6576232910156,288.57952880859375,429.4815673828125,337.52838134765625,486.34161376953125,221.88995361328125,523.4830322265625,229.77658081054688,556.9865112304688,239.4524688720703,474.5914611816406,333.572509765625,451.11004638671875,335.581787109375,449.20458984375,413.93603515625,449.12445068359375,484.3959655761719,492.3277587890625,329.66192626953125,494.2720947265625,411.8782653808594,494.2613525390625,478.4602966308594,455.0531921386719,180.7364501953125,464.8424987792969,178.836181640625,439.3140563964844,190.5626678466797,0.0,0.0,502.0315246582031,494.2844543457031,509.88238525390625,492.297119140625,492.1940002441406,482.45684814453125,458.8903503417969,505.95257568359375,445.27288818359375,503.986328125,451.07672119140625,492.18603515625,right
6,335.59326171875,165.0877685546875,329.6168212890625,212.01705932617188,294.3724060058594,221.8574676513672,292.3991394042969,276.77734375,304.1747131347656,333.57501220703125,360.97021484375,202.2896270751953,398.18878173828125,214.06478881835938,439.3323974609375,217.9916229248047,351.06488037109375,323.7716064453125,325.6838073730469,329.612060546875,325.6834411621094,413.8337707519531,329.6195068359375,488.2773742675781,368.8248291015625,321.78240966796875,376.6720275878906,404.1224670410156,382.4469909667969,478.4983215332031,323.828125,163.0093231201172,337.5542907714844,161.06678771972656,306.1180725097656,167.04335021972656,0.0,0.0,386.430419921875,500.0628662109375,398.1668701171875,494.2258605957031,374.6875305175781,486.37506103515625,335.5859680175781,507.9526062011719,321.8739929199219,507.8963317871094,331.6191101074219,492.3103332519531,right
7,225.68276977539062,164.995849609375,212.19407653808594,212.12179565429688,178.8294677734375,225.68743896484375,178.71002197265625,288.4423828125,188.59051513671875,349.1749267578125,247.3850555419922,204.2498016357422,288.5712585449219,214.12530517578125,335.44287109375,219.9201202392578,241.35411071777344,335.5321960449219,212.18417358398438,339.39837646484375,225.6881103515625,429.6191711425781,227.8539276123047,511.84857177734375,261.0423278808594,331.6134948730469,274.8028259277344,419.7498474121094,288.4437561035156,502.0190124511719,212.0193328857422,161.0686492919922,225.86903381347656,157.19937133789062,192.4446563720703,167.10525512695312,0.0,0.0,290.4853820800781,523.626220703125,304.10052490234375,519.65087890625,284.5570983886719,509.8343811035156,239.527587890625,537.3387451171875,225.81658935546875,537.28271484375,233.62156677246094,521.6173095703125,right
8,288.4878234863281,186.5963897705078,278.7269287109375,239.5419158935547,243.41412353515625,249.29823303222656,243.38819885253906,317.88397216796875,257.0408020019531,376.6410217285156,317.8804016113281,227.74981689453125,357.0636291503906,241.51568603515625,402.1863098144531,241.5545654296875,306.23870849609375,366.79876708984375,286.4945373535156,368.8301086425781,290.3892822265625,460.9107360839844,304.16253662109375,543.1625366210938,335.4784851074219,362.91058349609375,351.12005615234375,449.17205810546875,366.75042724609375,537.3128051757812,274.82806396484375,180.71192932128906,290.37646484375,178.75619506835938,257.060546875,194.37130737304688,0.0,0.0,368.79241943359375,556.8612670898438,380.6070861816406,553.0015258789062,360.96234130859375,543.2084350585938,313.94268798828125,570.58154296875,300.2134094238281,570.587158203125,306.1909484863281,552.9937133789062,right
9,337.4045104980469,180.71734619140625,335.422119140625,235.58921813964844,290.5219421386719,245.43800354003906,288.5126037597656,315.9434509277344,294.3735656738281,380.5569763183594,370.7955017089844,223.86846923828125,417.8545837402344,239.48089599609375,474.586669921875,239.54652404785156,353.2594299316406,370.77569580078125,331.5423583984375,376.6598205566406,337.4991149902344,474.55462646484375,353.0798645019531,554.97802734375,382.5634765625,366.9252014160156,400.0868835449219,462.8939208984375,413.7590637207031,541.2518920898438,323.7564392089844,176.80001831054688,339.46124267578125,170.98175048828125,304.2503662109375,184.65280151367188,0.0,0.0,417.8378601074219,568.6687622070312,431.4205627441406,558.91162109375,406.0702819824219,551.0289916992188,359.0022888183594,580.4049682617188,347.22174072265625,578.4146728515625,355.1595153808594,558.8720703125,right
