,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Ges_Type
0,619.4945068359375,243.37979125976562,619.4961547851562,270.790771484375,599.984130859375,265.0049133300781,572.6159057617188,276.7053527832031,568.6192016601562,257.0534973144531,637.2100830078125,272.7156982421875,646.936767578125,304.0579833984375,647.00341796875,335.4073486328125,617.658935546875,333.51171875,603.9579467773438,331.577392578125,603.960205078125,380.53411865234375,596.0723876953125,427.6075134277344,631.3136596679688,333.5827331542969,625.4681396484375,382.47613525390625,619.6737060546875,425.65301513671875,615.7015380859375,241.3999786376953,621.5582275390625,241.39515686035156,607.83740234375,243.42051696777344,633.1868286132812,243.4366455078125,625.4755249023438,435.44073486328125,633.273193359375,433.44488525390625,617.6549682617188,429.5053405761719,598.0009155273438,437.3516845703125,588.214599609375,433.4653015136719,597.9951171875,429.6328430175781,up
1,617.62646484375,237.53506469726562,617.600830078125,261.08282470703125,596.1035766601562,259.1344299316406,570.6194458007812,268.9239807128906,562.7453002929688,243.5314178466797,635.3255615234375,263.0575866699219,643.1101684570312,296.3188781738281,645.0288696289062,325.6835021972656,617.51806640625,325.72442626953125,602.042724609375,323.825927734375,601.9857788085938,374.7102966308594,590.2235107421875,419.7275390625,627.4529418945312,327.6567077636719,621.5714721679688,378.5805969238281,617.7130737304688,417.7740478515625,615.5985107421875,229.77430725097656,619.6226806640625,231.64918518066406,604.0249633789062,239.49620056152344,629.3451538085938,239.50238037109375,621.5906982421875,429.6357116699219,631.2869262695312,429.52435302734375,615.659912109375,421.71466064453125,588.1857299804688,431.5189208984375,582.3573608398438,429.548828125,592.18798828125,425.6615905761719,up
2,586.2666625976562,192.4359893798828,584.3411865234375,215.97561645507812,560.8141479492188,212.17669677734375,533.4002685546875,225.68943786621094,525.5921020507812,196.4200897216797,603.882080078125,219.92520141601562,605.9059448242188,255.1337890625,607.8838500976562,286.4974670410156,582.3522338867188,286.4569396972656,570.4867553710938,284.5463562011719,570.4827880859375,331.58416748046875,554.9691162109375,378.6344909667969,592.1705322265625,286.5009460449219,588.27490234375,335.4338073730469,586.1669311523438,380.5423889160156,582.3538208007812,184.6566925048828,588.2598266601562,184.67636108398438,572.59912109375,192.5145721435547,597.9916381835938,192.51873779296875,588.177978515625,390.3996887207031,592.1630249023438,386.5000305175781,578.4508056640625,382.5882873535156,554.9078979492188,388.4119567871094,543.229248046875,384.60406494140625,556.8444213867188,382.5266418457031,up
3,537.3272705078125,278.72479248046875,535.2965698242188,306.13275146484375,509.94024658203125,304.2308349609375,480.5032653808594,312.02667236328125,476.6062927246094,288.44427490234375,555.0056762695312,308.1082458496094,556.9859619140625,343.3440246582031,558.9326782226562,376.6748962402344,529.43359375,372.7458190917969,517.6847534179688,370.8271789550781,521.622802734375,427.5279235839844,511.79815673828125,478.596923828125,541.315673828125,374.661376953125,539.2809448242188,429.5173034667969,529.4802856445312,478.5371398925781,531.4249267578125,274.81488037109375,541.1272583007812,274.85162353515625,523.6707153320312,280.6228332519531,545.1216430664062,282.6076965332031,537.2980346679688,492.2181091308594,541.2023315429688,490.2978210449219,525.5802612304688,482.472412109375,521.6000366210938,492.2625732421875,509.8893127441406,492.2391662597656,509.9618225097656,484.4183044433594,up
4,537.339599609375,288.39154052734375,535.3116455078125,317.84423828125,509.8958435058594,313.96728515625,478.5509338378906,321.85260009765625,474.63177490234375,294.3812561035156,556.8362426757812,319.76678466796875,560.8265380859375,353.08648681640625,566.6693115234375,384.5079345703125,537.3224487304688,384.59637451171875,523.5960693359375,386.4312744140625,527.4790649414062,443.2862854003906,525.6248168945312,498.1200256347656,550.9694213867188,386.4197692871094,545.1572265625,445.1416320800781,541.2667846679688,494.2272644042969,529.4861450195312,282.57794189453125,541.1449584960938,280.69622802734375,523.597900390625,288.4313659667969,545.1366577148438,288.4426574707031,549.0616455078125,507.91314697265625,554.9564208984375,505.97357177734375,539.3074340820312,502.0518493652344,533.4153442382812,509.9679260253906,523.6693725585938,509.9290771484375,527.4898071289062,507.82269287109375,up
5,517.7201538085938,237.50657653808594,519.6676025390625,268.9309997558594,492.3162841796875,265.0111083984375,460.9630432128906,276.71099853515625,455.0470886230469,249.31919860839844,541.2828369140625,272.7162780761719,552.9754638671875,308.0918273925781,556.826416015625,349.1985778808594,523.5729370117188,343.36993408203125,507.9270324707031,343.38134765625,509.949951171875,406.0263977050781,509.94317626953125,466.77734375,539.2062377929688,343.3620300292969,539.201171875,400.27093505859375,535.3355102539062,460.8304748535156,511.7946472167969,229.7214813232422,523.561279296875,229.71424865722656,507.8819274902344,239.50148010253906,529.4734497070312,239.48606872558594,539.3251342773438,474.619873046875,545.1421508789062,468.7285461425781,527.5338745117188,462.86492919921875,521.60009765625,478.6094970703125,509.8372497558594,478.59283447265625,511.8173522949219,474.5700378417969,up
6,494.2005615234375,225.7298583984375,496.1351623535156,257.2060852050781,470.6822204589844,257.2057800292969,431.5610046386719,272.7501525878906,427.5961608886719,239.43624877929688,523.6723022460938,259.0293273925781,537.3113403320312,302.1388854980469,539.2730102539062,337.501220703125,503.99896240234375,343.3709411621094,484.44281005859375,345.2896728515625,492.1991271972656,411.91156005859375,492.2863464355469,474.5578918457031,521.60400390625,343.35272216796875,523.4765625,402.19122314453125,523.5585327148438,458.9236145019531,492.1266784667969,221.82815551757812,500.08111572265625,217.97412109375,480.5157775878906,227.66976928710938,508.0028381347656,225.72552490234375,527.530517578125,472.6591491699219,537.2886962890625,464.86962890625,517.7442016601562,462.8604431152344,494.20440673828125,484.4172058105469,486.3470764160156,482.476318359375,494.22772216796875,476.6208190917969,up
7,445.21453857421875,272.8137512207031,447.26812744140625,306.15472412109375,415.94561767578125,306.220703125,376.63494873046875,323.82415771484375,368.7886047363281,288.4762878417969,478.5411071777344,306.11981201171875,492.282958984375,351.1054992675781,492.2562255859375,392.3145751953125,458.9520568847656,400.25,441.2665710449219,402.1429138183594,445.2626647949219,474.5691833496094,447.2541809082031,539.3246459960938,476.54473876953125,400.2226257324219,478.4738464355469,464.78253173828125,478.5423889160156,523.5540771484375,437.3508605957031,268.9278564453125,447.2767028808594,264.9932861328125,431.42120361328125,274.7802429199219,460.8950500488281,272.7325439453125,492.3189697265625,537.3110961914062,496.192138671875,529.4680786132812,476.49957275390625,527.50830078125,447.2285461425781,554.9134521484375,441.26873779296875,554.8177490234375,453.04876708984375,543.223876953125,up
8,453.05767822265625,243.5088653564453,460.91241455078125,282.60089111328125,429.4833679199219,282.6502990722656,384.4450988769531,302.1792297363281,376.6408996582031,261.0711669921875,492.2991638183594,280.6676940917969,507.9348449707031,327.6734924316406,507.7928466796875,370.8197326660156,472.6594543457031,382.593994140625,449.2208557128906,384.4819641113281,458.8792724609375,458.9345397949219,460.8419494628906,527.5364990234375,492.1699523925781,382.53631591796875,492.2694091796875,451.0771789550781,492.2607116699219,509.9422302246094,447.1243591308594,241.50857543945312,460.8450012207031,241.37954711914062,443.1800537109375,247.3799591064453,472.6433410644531,243.40660095214844,504.0094909667969,527.5086059570312,509.8163757324219,523.6226196289062,486.3588562011719,519.6719970703125,462.7773132324219,545.123779296875,449.2041931152344,543.1887817382812,462.8406982421875,537.2490844726562,up
9,456.967041015625,198.39353942871094,462.85028076171875,239.49171447753906,429.54290771484375,237.56646728515625,384.45654296875,257.2286376953125,372.7185363769531,215.97535705566406,494.2869873046875,241.37091064453125,509.812255859375,290.3910827636719,511.8549499511719,337.51959228515625,474.5765686035156,339.46844482421875,449.1950378417969,341.4055480957031,458.9162292480469,427.5623474121094,458.9578857421875,502.0248107910156,492.30682373046875,339.4293518066406,494.1488952636719,413.8995056152344,494.1847839355469,478.57012939453125,447.28082275390625,194.50453186035156,462.8083190917969,194.39808654785156,443.3013000488281,198.41427612304688,476.5483703613281,196.43197631835938,502.0367126464844,500.078369140625,509.853271484375,494.2217712402344,492.16802978515625,482.4630432128906,460.897216796875,523.5145874023438,447.217041015625,521.5884399414062,460.9689636230469,507.87860107421875,up
10,458.9067077636719,147.4428253173828,453.0870361328125,192.42758178710938,415.904052734375,190.49603271484375,368.7615051269531,212.16326904296875,359.0433044433594,165.0587615966797,492.143798828125,194.3390350341797,505.9726867675781,245.36642456054688,509.929443359375,298.3010559082031,464.8674011230469,306.0845031738281,445.2271728515625,306.1933288574219,458.8921813964844,394.2763366699219,453.0970458984375,478.49072265625,490.30694580078125,304.2274475097656,492.1847229003906,384.5010986328125,492.3263244628906,447.27838134765625,447.1512756347656,141.57098388671875,462.7960205078125,137.66043090820312,431.5844421386719,149.38258361816406,472.6028137207031,147.3727264404297,505.8804931640625,468.7186584472656,509.8919982910156,462.8451843261719,486.33819580078125,455.0455017089844,474.5731201171875,494.2072448730469,460.8318786621094,496.1351013183594,449.1851501464844,486.39959716796875,up
